,Filename,Polycount,Non-Manifold Parts,Self Intersecting Parts
120,vh_f_kidney_r-100.fbx,74276,"['VH_F_hilum_of_kidney_R', 'VH_F_renal_column_R', 'VH_F_renal_pyramid_R_a', 'VH_F_renal_pyramid_R_b', 'VH_F_renal_pyramid_R_c', 'VH_F_renal_pyramid_R_d', 'VH_F_renal_pyramid_R_e', 'VH_F_renal_pyramid_R_f', 'VH_F_renal_pyramid_R_g', 'VH_F_renal_pyramid_R_h', 'VH_F_renal_pyramid_R_i', 'VH_F_renal_pyramid_R_j']",['VH_F_outer_cortex_of_kidney_R']
121,vh_f_kidney_r-20.fbx,14843,"['VH_F_hilum_of_kidney_R', 'VH_F_renal_column_R', 'VH_F_renal_pyramid_R_a', 'VH_F_renal_pyramid_R_b', 'VH_F_renal_pyramid_R_c', 'VH_F_renal_pyramid_R_d', 'VH_F_renal_pyramid_R_e', 'VH_F_renal_pyramid_R_f', 'VH_F_renal_pyramid_R_g', 'VH_F_renal_pyramid_R_h', 'VH_F_renal_pyramid_R_i', 'VH_F_renal_pyramid_R_j']",['VH_F_outer_cortex_of_kidney_R']
122,vh_f_kidney_r-40.fbx,29698,"['VH_F_hilum_of_kidney_R', 'VH_F_renal_column_R', 'VH_F_renal_pyramid_R_a', 'VH_F_renal_pyramid_R_b', 'VH_F_renal_pyramid_R_c', 'VH_F_renal_pyramid_R_d', 'VH_F_renal_pyramid_R_e', 'VH_F_renal_pyramid_R_f', 'VH_F_renal_pyramid_R_g', 'VH_F_renal_pyramid_R_h', 'VH_F_renal_pyramid_R_i', 'VH_F_renal_pyramid_R_j']","['VH_F_hilum_of_kidney_R', 'VH_F_outer_cortex_of_kidney_R', 'VH_F_renal_column_R']"
123,vh_f_kidney_r-80.fbx,59407,"['VH_F_hilum_of_kidney_R', 'VH_F_renal_column_R', 'VH_F_renal_pyramid_R_a', 'VH_F_renal_pyramid_R_b', 'VH_F_renal_pyramid_R_c', 'VH_F_renal_pyramid_R_d', 'VH_F_renal_pyramid_R_e', 'VH_F_renal_pyramid_R_f', 'VH_F_renal_pyramid_R_g', 'VH_F_renal_pyramid_R_h', 'VH_F_renal_pyramid_R_i', 'VH_F_renal_pyramid_R_j']",['VH_F_outer_cortex_of_kidney_R']
124,vh_f_knee_l-100.fbx,17844,"['VH_F_anterior_cruciate_enthesis_L', 'VH_F_posterior_cruciate_enthesis_L', 'VH_F_intercondylar_fossa_L', 'VH_F_lateral_perichondular_surface_L', 'VH_F_lateral_epicondylar_enthesis_L', 'VH_F_medial_epicondylar_enthesis_L', 'VH_F_trochlear_groove_L', 'VH_F_medial_perichondular_surface_L', 'VH_F_medial_condyle_of_left_femur_inf', 'VH_F_lateral_condyle_of_femur_inf_L', 'VH_F_lateral_condyle_of_femur_frontal_L', 'VH_F_distal_most_point_of_medial_condyle_L', 'VH_F_lateral_condyle_of_femur_sup_L', 'VH_F_medial_condyle_of_left_femur_sup', 'VH_F_articular_cartilage_of_knee_L', 'VH_F_femur_L']",[]
125,vh_f_knee_l-20.fbx,3553,"['VH_F_anterior_cruciate_enthesis_L', 'VH_F_posterior_cruciate_enthesis_L', 'VH_F_intercondylar_fossa_L', 'VH_F_lateral_perichondular_surface_L', 'VH_F_lateral_epicondylar_enthesis_L', 'VH_F_medial_epicondylar_enthesis_L', 'VH_F_trochlear_groove_L', 'VH_F_medial_perichondular_surface_L', 'VH_F_medial_condyle_of_left_femur_inf', 'VH_F_lateral_condyle_of_femur_inf_L', 'VH_F_lateral_condyle_of_femur_frontal_L', 'VH_F_distal_most_point_of_medial_condyle_L', 'VH_F_lateral_condyle_of_femur_sup_L', 'VH_F_medial_condyle_of_left_femur_sup', 'VH_F_articular_cartilage_of_knee_L', 'VH_F_femur_L']",[]
126,vh_f_knee_l-40.fbx,7117,"['VH_F_anterior_cruciate_enthesis_L', 'VH_F_posterior_cruciate_enthesis_L', 'VH_F_intercondylar_fossa_L', 'VH_F_lateral_perichondular_surface_L', 'VH_F_lateral_epicondylar_enthesis_L', 'VH_F_medial_epicondylar_enthesis_L', 'VH_F_trochlear_groove_L', 'VH_F_medial_perichondular_surface_L', 'VH_F_medial_condyle_of_left_femur_inf', 'VH_F_lateral_condyle_of_femur_inf_L', 'VH_F_lateral_condyle_of_femur_frontal_L', 'VH_F_distal_most_point_of_medial_condyle_L', 'VH_F_lateral_condyle_of_femur_sup_L', 'VH_F_medial_condyle_of_left_femur_sup', 'VH_F_articular_cartilage_of_knee_L', 'VH_F_femur_L']",[]
127,vh_f_knee_l-80.fbx,14261,"['VH_F_anterior_cruciate_enthesis_L', 'VH_F_posterior_cruciate_enthesis_L', 'VH_F_intercondylar_fossa_L', 'VH_F_lateral_perichondular_surface_L', 'VH_F_lateral_epicondylar_enthesis_L', 'VH_F_medial_epicondylar_enthesis_L', 'VH_F_trochlear_groove_L', 'VH_F_medial_perichondular_surface_L', 'VH_F_medial_condyle_of_left_femur_inf', 'VH_F_lateral_condyle_of_femur_inf_L', 'VH_F_lateral_condyle_of_femur_frontal_L', 'VH_F_distal_most_point_of_medial_condyle_L', 'VH_F_lateral_condyle_of_femur_sup_L', 'VH_F_medial_condyle_of_left_femur_sup', 'VH_F_articular_cartilage_of_knee_L', 'VH_F_femur_L']",[]
128,vh_f_knee_r-100.fbx,17844,"['VH_F_trochlear_groove_R', 'VH_F_medial_perichondular_surface_R', 'VH_F_medial_condyle_of_right_femur_sup', 'VH_F_lateral_condyle_of_femur_sup_R', 'VH_F_medial_condyle_of_right_femur_inf', 'VH_F_lateral_condyle_of_femur_inf_R', 'VH_F_lateral_condyle_of_femur_frontal_R', 'VH_F_distal_most_point_of_medial_condyle_R', 'VH_F_articular_cartilage_of_knee_R', 'VH_F_posterior_cruciate_enthesis_R', 'VH_F_anterior_cruciate_enthesis_R', 'VH_F_intercondylar_fossa_R', 'VH_F_lateral_perichondular_surface_R', 'VH_F_lateral_epicondylar_enthesis_R', 'VH_F_medial_epicondylar_enthesis_R', 'VH_F_femur_R']",[]
129,vh_f_knee_r-20.fbx,3553,"['VH_F_trochlear_groove_R', 'VH_F_medial_perichondular_surface_R', 'VH_F_medial_condyle_of_right_femur_sup', 'VH_F_lateral_condyle_of_femur_sup_R', 'VH_F_medial_condyle_of_right_femur_inf', 'VH_F_lateral_condyle_of_femur_inf_R', 'VH_F_lateral_condyle_of_femur_frontal_R', 'VH_F_distal_most_point_of_medial_condyle_R', 'VH_F_articular_cartilage_of_knee_R', 'VH_F_posterior_cruciate_enthesis_R', 'VH_F_anterior_cruciate_enthesis_R', 'VH_F_intercondylar_fossa_R', 'VH_F_lateral_perichondular_surface_R', 'VH_F_lateral_epicondylar_enthesis_R', 'VH_F_medial_epicondylar_enthesis_R', 'VH_F_femur_R']",[]
130,vh_f_knee_r-40.fbx,7117,"['VH_F_trochlear_groove_R', 'VH_F_medial_perichondular_surface_R', 'VH_F_medial_condyle_of_right_femur_sup', 'VH_F_lateral_condyle_of_femur_sup_R', 'VH_F_medial_condyle_of_right_femur_inf', 'VH_F_lateral_condyle_of_femur_inf_R', 'VH_F_lateral_condyle_of_femur_frontal_R', 'VH_F_distal_most_point_of_medial_condyle_R', 'VH_F_articular_cartilage_of_knee_R', 'VH_F_posterior_cruciate_enthesis_R', 'VH_F_anterior_cruciate_enthesis_R', 'VH_F_intercondylar_fossa_R', 'VH_F_lateral_perichondular_surface_R', 'VH_F_lateral_epicondylar_enthesis_R', 'VH_F_medial_epicondylar_enthesis_R', 'VH_F_femur_R']",[]
131,vh_f_knee_r-80.fbx,14261,"['VH_F_trochlear_groove_R', 'VH_F_medial_perichondular_surface_R', 'VH_F_medial_condyle_of_right_femur_sup', 'VH_F_lateral_condyle_of_femur_sup_R', 'VH_F_medial_condyle_of_right_femur_inf', 'VH_F_lateral_condyle_of_femur_inf_R', 'VH_F_lateral_condyle_of_femur_frontal_R', 'VH_F_distal_most_point_of_medial_condyle_R', 'VH_F_articular_cartilage_of_knee_R', 'VH_F_posterior_cruciate_enthesis_R', 'VH_F_anterior_cruciate_enthesis_R', 'VH_F_intercondylar_fossa_R', 'VH_F_lateral_perichondular_surface_R', 'VH_F_lateral_epicondylar_enthesis_R', 'VH_F_medial_epicondylar_enthesis_R', 'VH_F_femur_R']",[]
132,vh_f_liver-100.fbx,93301,"['VH_F_gastric_impression_of_liver', 'VH_F_suprarenal_impression_of_liver', 'VH_F_renal_impression_of_liver', 'VH_F_duodenal_impression_of_liver', 'VH_F_esophageal_impression_of_liver', 'VH_F_porta_hepatis', 'VH_F_colic_impression_of_liver', 'VH_F_capsule_of_the_liver', 'VH_F_bare_area_of_liver', 'VH_F_diaphragmatic_surface_of_liver', 'VH_F_left_anterolateral_segment', 'VH_F_left_superomedial_segment', 'VH_F_left_superomedial_segment1', 'VH_F_quadrate_lobe', 'VH_F_left_inferomedial_segment', 'VH_F_right_anterosuperior_segment', 'VH_F_right_posteroinferior_segment', 'VH_F_right_posterosuperior_segment', 'VH_F_right_anteroinferior_segment', 'VH_F_caudate_lobe', 'VH_F_coronary_ligament_of_liver', 'VH_F_falciform_ligament', 'VH_F_triangular_ligament_of_liver', 'VH_F_ligamentum_venosum', 'VH_F_round_ligament_of_liver', 'VH_F_hepataduodenal_ligament']",['VH_F_triangular_ligament_of_liver']
133,vh_f_liver-20.fbx,18631,"['VH_F_gastric_impression_of_liver', 'VH_F_suprarenal_impression_of_liver', 'VH_F_renal_impression_of_liver', 'VH_F_duodenal_impression_of_liver', 'VH_F_esophageal_impression_of_liver', 'VH_F_porta_hepatis', 'VH_F_colic_impression_of_liver', 'VH_F_capsule_of_the_liver', 'VH_F_bare_area_of_liver', 'VH_F_diaphragmatic_surface_of_liver', 'VH_F_left_anterolateral_segment', 'VH_F_left_superomedial_segment', 'VH_F_left_superomedial_segment1', 'VH_F_quadrate_lobe', 'VH_F_left_inferomedial_segment', 'VH_F_right_anterosuperior_segment', 'VH_F_right_posteroinferior_segment', 'VH_F_right_posterosuperior_segment', 'VH_F_right_anteroinferior_segment', 'VH_F_caudate_lobe', 'VH_F_coronary_ligament_of_liver', 'VH_F_falciform_ligament', 'VH_F_triangular_ligament_of_liver', 'VH_F_ligamentum_venosum', 'VH_F_round_ligament_of_liver', 'VH_F_hepataduodenal_ligament']",[]
134,vh_f_liver-40.fbx,37297,"['VH_F_gastric_impression_of_liver', 'VH_F_suprarenal_impression_of_liver', 'VH_F_renal_impression_of_liver', 'VH_F_duodenal_impression_of_liver', 'VH_F_esophageal_impression_of_liver', 'VH_F_porta_hepatis', 'VH_F_colic_impression_of_liver', 'VH_F_capsule_of_the_liver', 'VH_F_bare_area_of_liver', 'VH_F_diaphragmatic_surface_of_liver', 'VH_F_left_anterolateral_segment', 'VH_F_left_superomedial_segment', 'VH_F_left_superomedial_segment1', 'VH_F_quadrate_lobe', 'VH_F_left_inferomedial_segment', 'VH_F_right_anterosuperior_segment', 'VH_F_right_posteroinferior_segment', 'VH_F_right_posterosuperior_segment', 'VH_F_right_anteroinferior_segment', 'VH_F_caudate_lobe', 'VH_F_coronary_ligament_of_liver', 'VH_F_falciform_ligament', 'VH_F_triangular_ligament_of_liver', 'VH_F_ligamentum_venosum', 'VH_F_round_ligament_of_liver', 'VH_F_hepataduodenal_ligament']",[]
135,vh_f_liver-80.fbx,74617,"['VH_F_gastric_impression_of_liver', 'VH_F_suprarenal_impression_of_liver', 'VH_F_renal_impression_of_liver', 'VH_F_duodenal_impression_of_liver', 'VH_F_esophageal_impression_of_liver', 'VH_F_porta_hepatis', 'VH_F_colic_impression_of_liver', 'VH_F_capsule_of_the_liver', 'VH_F_bare_area_of_liver', 'VH_F_diaphragmatic_surface_of_liver', 'VH_F_left_anterolateral_segment', 'VH_F_left_superomedial_segment', 'VH_F_left_superomedial_segment1', 'VH_F_quadrate_lobe', 'VH_F_left_inferomedial_segment', 'VH_F_right_anterosuperior_segment', 'VH_F_right_posteroinferior_segment', 'VH_F_right_posterosuperior_segment', 'VH_F_right_anteroinferior_segment', 'VH_F_caudate_lobe', 'VH_F_coronary_ligament_of_liver', 'VH_F_falciform_ligament', 'VH_F_triangular_ligament_of_liver', 'VH_F_ligamentum_venosum', 'VH_F_round_ligament_of_liver', 'VH_F_hepataduodenal_ligament']",['VH_F_triangular_ligament_of_liver']
136,vh_f_ovary_l-100.fbx,424,[],[]
137,vh_f_ovary_l-20.fbx,84,[],[]
138,vh_f_ovary_l-40.fbx,168,[],[]
139,vh_f_ovary_l-80.fbx,338,[],[]
140,vh_f_ovary_r-100.fbx,410,[],[]
141,vh_f_ovary_r-20.fbx,82,[],[]
142,vh_f_ovary_r-40.fbx,164,[],[]
143,vh_f_ovary_r-80.fbx,328,[],[]
144,vh_f_pancreas-100.fbx,11480,"['VH_F_tail_of_pancreas', 'VH_F_body_of_pancreas', 'VH_F_uncinate_process', 'VH_F_head_of_pancreas', 'VH_F_neck_of_pancreas']",[]
145,vh_f_pancreas-20.fbx,2290,"['VH_F_tail_of_pancreas', 'VH_F_body_of_pancreas', 'VH_F_uncinate_process', 'VH_F_head_of_pancreas', 'VH_F_neck_of_pancreas']",[]
146,vh_f_pancreas-40.fbx,4586,"['VH_F_tail_of_pancreas', 'VH_F_body_of_pancreas', 'VH_F_uncinate_process', 'VH_F_head_of_pancreas', 'VH_F_neck_of_pancreas']",[]
147,vh_f_pancreas-80.fbx,9180,"['VH_F_tail_of_pancreas', 'VH_F_body_of_pancreas', 'VH_F_uncinate_process', 'VH_F_head_of_pancreas', 'VH_F_neck_of_pancreas']",[]
148,vh_f_pelvis-100.fbx,87448,"['VH_F_pubis_spongy_bone_L', 'VH_F_pubis_spongy_bone_R', 'VH_F_ilium_spongy_bone_L', 'VH_F_ilium_spongy_bone_R', 'VH_F_ischium_spongy_bone_R', 'VH_F_ischium_spongy_bone_L']",[]
149,vh_f_pelvis-20.fbx,17481,"['VH_F_pubis_spongy_bone_L', 'VH_F_pubis_spongy_bone_R', 'VH_F_ilium_spongy_bone_L', 'VH_F_ilium_spongy_bone_R', 'VH_F_ischium_spongy_bone_R', 'VH_F_ischium_spongy_bone_L']",[]
150,vh_f_pelvis-40.fbx,34970,"['VH_F_pubis_spongy_bone_L', 'VH_F_pubis_spongy_bone_R', 'VH_F_ilium_spongy_bone_L', 'VH_F_ilium_spongy_bone_R', 'VH_F_ischium_spongy_bone_R', 'VH_F_ischium_spongy_bone_L']",[]
151,vh_f_pelvis-80.fbx,69949,"['VH_F_pubis_spongy_bone_L', 'VH_F_pubis_spongy_bone_R', 'VH_F_ilium_spongy_bone_L', 'VH_F_ilium_spongy_bone_R', 'VH_F_ischium_spongy_bone_R', 'VH_F_ischium_spongy_bone_L']",[]
152,vh_f_placenta-100.fbx,186275,"['VH_F_basal_plate', 'VH_F_chorionic_plate', 'VH_F_placenta_vessels', 'VH_F_umbilical_cord']","['VH_F_placenta_vessels', 'VH_F_umbilical_cord']"
153,vh_f_placenta-20.fbx,37243,"['VH_F_basal_plate', 'VH_F_chorionic_plate', 'VH_F_placenta_vessels', 'VH_F_umbilical_cord']","['VH_F_placenta_vessels', 'VH_F_umbilical_cord']"
154,vh_f_placenta-40.fbx,74494,"['VH_F_basal_plate', 'VH_F_chorionic_plate', 'VH_F_placenta_vessels', 'VH_F_umbilical_cord']",['VH_F_placenta_vessels']
155,vh_f_placenta-80.fbx,149006,"['VH_F_basal_plate', 'VH_F_chorionic_plate', 'VH_F_placenta_vessels', 'VH_F_umbilical_cord']","['VH_F_placenta_vessels', 'VH_F_umbilical_cord']"
156,vh_f_small_intestine-100.fbx,43626,"['VH_F_duodenal_ampulla', 'VH_F_duodenum_superior', 'VH_F_duodenum_descending', 'VH_F_duodenum_ascending', 'VH_F_duodenum_horizontal', 'VH_F_jejenum', 'VH_F_ileum_terminal', 'VH_F_ileum']","['VH_F_ileum_terminal', 'VH_F_ileum']"
157,vh_f_small_intestine-20.fbx,8715,"['VH_F_duodenal_ampulla', 'VH_F_duodenum_superior', 'VH_F_duodenum_descending', 'VH_F_duodenum_ascending', 'VH_F_duodenum_horizontal', 'VH_F_jejenum', 'VH_F_ileum_terminal', 'VH_F_ileum']","['VH_F_duodenum_descending', 'VH_F_duodenum_ascending', 'VH_F_duodenum_horizontal', 'VH_F_jejenum', 'VH_F_ileum']"
158,vh_f_small_intestine-40.fbx,17445,"['VH_F_duodenal_ampulla', 'VH_F_duodenum_superior', 'VH_F_duodenum_descending', 'VH_F_duodenum_ascending', 'VH_F_duodenum_horizontal', 'VH_F_jejenum', 'VH_F_ileum_terminal', 'VH_F_ileum']","['VH_F_jejenum', 'VH_F_ileum']"
159,vh_f_small_intestine-80.fbx,34894,"['VH_F_duodenal_ampulla', 'VH_F_duodenum_superior', 'VH_F_duodenum_descending', 'VH_F_duodenum_ascending', 'VH_F_duodenum_horizontal', 'VH_F_jejenum', 'VH_F_ileum_terminal', 'VH_F_ileum']",['VH_F_ileum']
160,vh_f_spinal_cord-100.fbx,287385,"['VH_F_C1_segment_of_cervical_spinal_cord', 'VH_F_C2_segment_of_cervical_spinal_cord', 'VH_F_C3_segment_of_cervical_spinal_cord', 'VH_F_C4_segment_of_cervical_spinal_cord', 'VH_F_C5_segment_of_cervical_spinal_cord', 'VH_F_C6_segment_of_cervical_spinal_cord', 'VH_F_C7_segment_of_cervical_spinal_cord', 'VH_F_C8_segment_of_cervical_spinal_cord', 'VH_F_first_thoracic_spinal_cord_segment', 'VH_F_second_thoracic_spinal_cord_segment', 'VH_F_third_thoracic_spinal_cord_segment', 'VH_F_fourth_thoracic_spinal_cord_segment', 'VH_F_fifth_thoracic_spinal_cord_segment', 'VH_F_seventh_thoracic_spinal_cord_segment', 'VH_F_eigth_thoracic_spinal_cord_segment', 'VH_F_sixth_thoracic_spinal_cord_segment', 'VH_F_ninth_thoracic_spinal_cord_segment', 'VH_F_tenth_thoracic_spinal_cord_segment', 'VH_F_eleventh_thoracic_spinal_cord_segment', 'VH_F_twelfth_thoracic_spinal_cord_segment', 'VH_F_first_lumbar_spinal_cord_segment', 'VH_F_second_lumbar_spinal_cord_segment', 'VH_F_third_lumbar_spinal_cord_segment', 'VH_F_fourth_lumbar_spinal_cord_segment', 'VH_F_fifth_lumbar_spinal_cord_segment', 'VH_F_first_sacral_spinal_cord_segment', 'VH_F_second_sacral_spinal_cord_segment', 'VH_F_third_sacral_spinal_cord_segment', 'VH_F_fourth_sacral_spinal_cord_segment']",[]
161,vh_f_spinal_cord-20.fbx,57433,"['VH_F_C1_segment_of_cervical_spinal_cord', 'VH_F_C2_segment_of_cervical_spinal_cord', 'VH_F_C3_segment_of_cervical_spinal_cord', 'VH_F_C4_segment_of_cervical_spinal_cord', 'VH_F_C5_segment_of_cervical_spinal_cord', 'VH_F_C6_segment_of_cervical_spinal_cord', 'VH_F_C7_segment_of_cervical_spinal_cord', 'VH_F_C8_segment_of_cervical_spinal_cord', 'VH_F_first_thoracic_spinal_cord_segment', 'VH_F_second_thoracic_spinal_cord_segment', 'VH_F_third_thoracic_spinal_cord_segment', 'VH_F_fourth_thoracic_spinal_cord_segment', 'VH_F_fifth_thoracic_spinal_cord_segment', 'VH_F_seventh_thoracic_spinal_cord_segment', 'VH_F_eigth_thoracic_spinal_cord_segment', 'VH_F_sixth_thoracic_spinal_cord_segment', 'VH_F_ninth_thoracic_spinal_cord_segment', 'VH_F_tenth_thoracic_spinal_cord_segment', 'VH_F_eleventh_thoracic_spinal_cord_segment', 'VH_F_twelfth_thoracic_spinal_cord_segment', 'VH_F_first_lumbar_spinal_cord_segment', 'VH_F_second_lumbar_spinal_cord_segment', 'VH_F_third_lumbar_spinal_cord_segment', 'VH_F_fourth_lumbar_spinal_cord_segment', 'VH_F_fifth_lumbar_spinal_cord_segment', 'VH_F_first_sacral_spinal_cord_segment', 'VH_F_second_sacral_spinal_cord_segment', 'VH_F_third_sacral_spinal_cord_segment', 'VH_F_fourth_sacral_spinal_cord_segment']",[]
162,vh_f_spinal_cord-40.fbx,114908,"['VH_F_C1_segment_of_cervical_spinal_cord', 'VH_F_C2_segment_of_cervical_spinal_cord', 'VH_F_C3_segment_of_cervical_spinal_cord', 'VH_F_C4_segment_of_cervical_spinal_cord', 'VH_F_C5_segment_of_cervical_spinal_cord', 'VH_F_C6_segment_of_cervical_spinal_cord', 'VH_F_C7_segment_of_cervical_spinal_cord', 'VH_F_C8_segment_of_cervical_spinal_cord', 'VH_F_first_thoracic_spinal_cord_segment', 'VH_F_second_thoracic_spinal_cord_segment', 'VH_F_third_thoracic_spinal_cord_segment', 'VH_F_fourth_thoracic_spinal_cord_segment', 'VH_F_fifth_thoracic_spinal_cord_segment', 'VH_F_seventh_thoracic_spinal_cord_segment', 'VH_F_eigth_thoracic_spinal_cord_segment', 'VH_F_sixth_thoracic_spinal_cord_segment', 'VH_F_ninth_thoracic_spinal_cord_segment', 'VH_F_tenth_thoracic_spinal_cord_segment', 'VH_F_eleventh_thoracic_spinal_cord_segment', 'VH_F_twelfth_thoracic_spinal_cord_segment', 'VH_F_first_lumbar_spinal_cord_segment', 'VH_F_second_lumbar_spinal_cord_segment', 'VH_F_third_lumbar_spinal_cord_segment', 'VH_F_fourth_lumbar_spinal_cord_segment', 'VH_F_fifth_lumbar_spinal_cord_segment', 'VH_F_first_sacral_spinal_cord_segment', 'VH_F_second_sacral_spinal_cord_segment', 'VH_F_third_sacral_spinal_cord_segment', 'VH_F_fourth_sacral_spinal_cord_segment']",[]
163,vh_f_spinal_cord-80.fbx,229863,"['VH_F_C1_segment_of_cervical_spinal_cord', 'VH_F_C2_segment_of_cervical_spinal_cord', 'VH_F_C3_segment_of_cervical_spinal_cord', 'VH_F_C4_segment_of_cervical_spinal_cord', 'VH_F_C5_segment_of_cervical_spinal_cord', 'VH_F_C6_segment_of_cervical_spinal_cord', 'VH_F_C7_segment_of_cervical_spinal_cord', 'VH_F_C8_segment_of_cervical_spinal_cord', 'VH_F_first_thoracic_spinal_cord_segment', 'VH_F_second_thoracic_spinal_cord_segment', 'VH_F_third_thoracic_spinal_cord_segment', 'VH_F_fourth_thoracic_spinal_cord_segment', 'VH_F_fifth_thoracic_spinal_cord_segment', 'VH_F_seventh_thoracic_spinal_cord_segment', 'VH_F_eigth_thoracic_spinal_cord_segment', 'VH_F_sixth_thoracic_spinal_cord_segment', 'VH_F_ninth_thoracic_spinal_cord_segment', 'VH_F_tenth_thoracic_spinal_cord_segment', 'VH_F_eleventh_thoracic_spinal_cord_segment', 'VH_F_twelfth_thoracic_spinal_cord_segment', 'VH_F_first_lumbar_spinal_cord_segment', 'VH_F_second_lumbar_spinal_cord_segment', 'VH_F_third_lumbar_spinal_cord_segment', 'VH_F_fourth_lumbar_spinal_cord_segment', 'VH_F_fifth_lumbar_spinal_cord_segment', 'VH_F_first_sacral_spinal_cord_segment', 'VH_F_second_sacral_spinal_cord_segment', 'VH_F_third_sacral_spinal_cord_segment', 'VH_F_fourth_sacral_spinal_cord_segment']",[]
164,vh_f_spleen-100.fbx,8544,"['VH_F_gastric_surface_of_spleen', 'VH_F_diaphragmatic_surface_of_spleen', 'VH_F_colic_surface_of_spleen', 'VH_F_hilum_of_spleen', 'VH_F_renal_surface_of_spleen']",[]
165,vh_f_spleen-20.fbx,1704,"['VH_F_gastric_surface_of_spleen', 'VH_F_diaphragmatic_surface_of_spleen', 'VH_F_colic_surface_of_spleen', 'VH_F_hilum_of_spleen', 'VH_F_renal_surface_of_spleen']",[]
166,vh_f_spleen-40.fbx,3414,"['VH_F_gastric_surface_of_spleen', 'VH_F_diaphragmatic_surface_of_spleen', 'VH_F_colic_surface_of_spleen', 'VH_F_hilum_of_spleen', 'VH_F_renal_surface_of_spleen']",[]
167,vh_f_spleen-80.fbx,6832,"['VH_F_gastric_surface_of_spleen', 'VH_F_diaphragmatic_surface_of_spleen', 'VH_F_colic_surface_of_spleen', 'VH_F_hilum_of_spleen', 'VH_F_renal_surface_of_spleen']",[]
168,vh_f_thymus-100.fbx,3864,[],['VH_F_thymus_lobe_L']
169,vh_f_thymus-20.fbx,772,[],[]
170,vh_f_thymus-40.fbx,1544,[],[]
171,vh_f_thymus-80.fbx,3090,[],['VH_F_thymus_lobe_L']
172,vh_f_ureter_l-100.fbx,36850,"['VH_F_minor_calyx_L_a', 'VH_F_minor_calyx_L_b', 'VH_F_minor_calyx_L_c', 'VH_F_minor_calyx_L_d', 'VH_F_minor_calyx_L_e', 'VH_F_minor_calyx_L_f', 'VH_F_minor_calyx_L_g', 'VH_F_minor_calyx_L_h', 'VH_F_minor_calyx_L_i', 'VH_F_minor_calyx_L_j', 'VH_F_major_calyx_L_a', 'VH_F_major_calyx_L_b', 'VH_F_major_calyx_L_c', 'VH_F_major_calyx_L_d', 'VH_F_renal_papilla_L_a', 'VH_F_renal_papilla_L_b', 'VH_F_renal_papilla_L_c', 'VH_F_renal_papilla_L_d', 'VH_F_renal_papilla_L_e', 'VH_F_renal_papilla_L_f', 'VH_F_renal_papilla_L_g', 'VH_F_renal_papilla_L_h', 'VH_F_renal_papilla_L_i', 'VH_F_renal_papilla_L_j', 'VH_F_renal_papilla_L_k', 'VH_F_renal_pelvis_L']",[]
173,vh_f_ureter_l-20.fbx,7338,"['VH_F_minor_calyx_L_a', 'VH_F_minor_calyx_L_b', 'VH_F_minor_calyx_L_c', 'VH_F_minor_calyx_L_d', 'VH_F_minor_calyx_L_e', 'VH_F_minor_calyx_L_f', 'VH_F_minor_calyx_L_g', 'VH_F_minor_calyx_L_h', 'VH_F_minor_calyx_L_i', 'VH_F_minor_calyx_L_j', 'VH_F_major_calyx_L_a', 'VH_F_major_calyx_L_b', 'VH_F_major_calyx_L_c', 'VH_F_major_calyx_L_d', 'VH_F_renal_papilla_L_a', 'VH_F_renal_papilla_L_b', 'VH_F_renal_papilla_L_c', 'VH_F_renal_papilla_L_d', 'VH_F_renal_papilla_L_e', 'VH_F_renal_papilla_L_f', 'VH_F_renal_papilla_L_g', 'VH_F_renal_papilla_L_h', 'VH_F_renal_papilla_L_i', 'VH_F_renal_papilla_L_j', 'VH_F_renal_papilla_L_k', 'VH_F_renal_pelvis_L']","['VH_F_minor_calyx_L_b', 'VH_F_major_calyx_L_a']"
174,vh_f_ureter_l-40.fbx,14708,"['VH_F_minor_calyx_L_a', 'VH_F_minor_calyx_L_b', 'VH_F_minor_calyx_L_c', 'VH_F_minor_calyx_L_d', 'VH_F_minor_calyx_L_e', 'VH_F_minor_calyx_L_f', 'VH_F_minor_calyx_L_g', 'VH_F_minor_calyx_L_h', 'VH_F_minor_calyx_L_i', 'VH_F_minor_calyx_L_j', 'VH_F_major_calyx_L_a', 'VH_F_major_calyx_L_b', 'VH_F_major_calyx_L_c', 'VH_F_major_calyx_L_d', 'VH_F_renal_papilla_L_a', 'VH_F_renal_papilla_L_b', 'VH_F_renal_papilla_L_c', 'VH_F_renal_papilla_L_d', 'VH_F_renal_papilla_L_e', 'VH_F_renal_papilla_L_f', 'VH_F_renal_papilla_L_g', 'VH_F_renal_papilla_L_h', 'VH_F_renal_papilla_L_i', 'VH_F_renal_papilla_L_j', 'VH_F_renal_papilla_L_k', 'VH_F_renal_pelvis_L']",[]
